filename,annotation
hand_image_0216.jpg,"Dorsally-oriented right hand in elevated vertical position with wrist in slight ulnar deviation; digits II–V in partial flexion at metacarpophalangeal and interphalangeal joints with digit I (thumb) in abduction and extension, while the contralateral hand encircles the distal forearm in a grasping configuration."
hand_image_0217.jpg,"Five stylized human hand silhouettes displayed in varied orientations: three upper specimens shown in dorsal/lateral view with metacarpophalangeal joints in partial flexion and interphalangeal joints in slight extension, fingers adducted to semi-abducted; lower-left specimen in lateral view with palm supinated and digits extended in a concave configuration, while lower-right specimen displays a pronated dorsal view with digits extended and slightly abducted, wrist in mild palmar flexion. Distinctive features include visible tendon and phalangeal contour lines, elongated digits, and absence of distal anatomical detail (nails, knuckle creases)."
hand_image_0218.jpg,"Two dorsally-oriented hands in full extension, raised vertically with fingers adducted and digits II-V in parallel alignment; thumbs (digit I) abducted at approximately 30-45° from the palmar plane, with visible extensor tendons and metacarpophalangeal joints against a textured backdrop casting posterior shadows."
hand_image_0219.jpg,"Two elongated hands elevated vertically with extended wrists in dorsiflexion; fingers exhibit slight interphalangeal flexion with relaxed extension, the superior hand presenting palmar surface laterally while the inferior hand displays dorsal surface, digits gracefully splayed with minimal abduction and visible neatly manicured nails."
hand_image_0220.jpg,"Bilateral manual presentation with forearms in vertical extension, palms oriented medially (facing each other) in supinated position. Digits II-V exhibit partial flexion at metacarpophalangeal and interphalangeal joints with thumbs (digit I) in slight abduction, creating a concave palmar surface on both hands."
hand_image_0221.jpg,"Two hands displayed against a blue background: the upper right hand in pronated orientation with digits II-V in slight flexion and abduction, thumb adducted, dorsal surface visible; the lower left hand in semi-pronated orientation with digit II (index) in full extension, digits III-V in partial flexion, and thumb in abduction. Both hands exhibit manicured nails with neutral polish and no visible accessories."
hand_image_0222.jpg,"Two hands presented in approximate supination and pronation respectively; digits in near-full extension with slight interphalangeal flexion, fingers adducted to moderately abducted, thumbs abducted and extended. Distal phalanges exhibit subtle hyperextension, wrists in neutral-to-slight ulnar deviation, emerging from white long-sleeved garment covering the distal forearms."
hand_image_0223.jpg,"Two forearms extended vertically with hands crossed at the wrists; both hands display partial finger extension with slight interphalangeal flexion, the anterior hand in supinated orientation with palm obscured and the posterior hand in semi-pronated position exposing the dorsal surface. Distinctive features include visible extensor tendons, prominent ulnar styloid processes, and asymmetric finger abduction angles."
hand_image_0224.jpg,"Two opposing manus in horizontal orientation with extended digits in slight flexion; left hand (darker pigmentation) pronated with palmar surface ventrally-directed, digits II-V in moderate flexion with digit III most prominent, while right hand (lighter pigmentation) supinated with palmar surface dorsally-directed, digits loosely extended and abducted. Distal phalanges of both hands approximate near image center without contact."
hand_image_0225.jpg,"Two hands displayed against a sheer white textile background: the posterior hand oriented vertically with digits II–V in partial extension and slight abduction, pollex adducted, exhibiting dorsal (posterior) surface toward viewer; the anterior hand positioned transversely with digits in full extension and moderate abduction, palmar surface facing viewer, with the thumb of the lower hand encircling the wrist of the upper hand. Both hands demonstrate slender morphology with visible interphalangeal creases, prominent extensor tendons on the dorsal aspect, and unpainted nails of moderate length."
hand_image_0226.jpg,"Right hand in pronated position with wrist in slight flexion; digits II–V exhibit partial interphalangeal flexion with metacarpophalangeal joints in mild flexion, while the thumb is adducted and partially obscured. Dorsal surface visible, displaying prominent extensor tendons, dorsal venous network, and pronounced knuckle rugae with deeply pigmented skin contrasting lighter distal nail beds."
hand_image_0227.jpg,"Bilateral manus in supinated orientation with palmar surfaces facing anteriorly; digits II–V held in full extension and adduction, with pollex (digit I) adducted against the radial palmar margin. Wrists in neutral-to-slight dorsiflexion, forearms oriented vertically with elbows inferior to frame."
hand_image_0228.jpg,"Three manus specimens in convergent arrangement: two dorsally-oriented upper hands with fingers in partial flexion extending medially-ventrally, and one ventrally-oriented lower hand with extended carpus and digits in slight extension, thumb abducted. All digits display unpainted nails, with the distal phalanges of opposing hands in near-contact at the image's central axis."
hand_image_0229.jpg,"Two hands presented in vertical orientation with forearms extended upward; left hand (image right) displays palmar surface oriented medially with digits in partial extension and slight abduction, while right hand (image left) shows dorsal surface with fingers in moderate flexion and mild abduction, the two hands making contact along the ulnar border of the palms and wrists."
hand_image_0230.jpg,"Right upper extremity extended horizontally with forearm pronated, hand in supinated position displaying palmar surface; digits II-V held in loose partial flexion with slight adduction, while the pollex (digit I) is adducted across the palm in opposition, creating a concave palmar cupping configuration."
hand_image_0231.jpg,"Right upper limb extended horizontally with forearm in pronation transitioning to neutral; wrist in slight ulnar deviation and mild flexion, palm oriented superomedially. Digits II–V in partial flexion with progressive interphalangeal joint flexion distally, thumb (digit I) in neutral abduction, fingers loosely separated without active extension."
hand_image_0232.jpg,"Dorsal view of a right hand in supinated-to-neutral orientation, displaying extended metacarpophalangeal and interphalangeal joints with slight abduction of digits II-V and partial flexion of the thumb (digit I). Notable features include elongated phalanges, a simple band ring on the proximal phalanx of digit III, and a cuffed sleeve with pearl ornamentation at the distal forearm."
hand_image_0233.jpg,"Bilateral manus in horizontal orientation; right hand supinated with digits in partial extension and slight abduction, left hand pronated and superimposed dorsally over the right, with digits in mild flexion. Notable features include visible superficial dorsal venous network on the forearm, prominent metacarpal tendons, and unpigmented short nail plates."
hand_image_0234.jpg,"Bilateral upper extremities in elevated position with forearms pronated; superior hand exhibits slight metacarpophalangeal flexion with interphalangeal extension, dorsal surface visible, while inferior hand displays extended digits with dorsal surface of distal phalanges contacting the palmar aspect of the superior hand. Morphological features include elongated digits with relatively low digit ratio, slender metacarpals, and prominent extensor tendon visibility on the dorsal hand surface."
hand_image_0236.jpg,"Two contralateral upper limbs extended vertically with forearms pronated; hands positioned in near-apposition with palms facing laterally-medially, digits II-V in full extension and slight abduction, with thumbs (pollex) in opposition and partial flexion at the metacarpophalangeal joints. Dorsal surface of the left hand faces the viewer while the right hand displays its palmar aspect, showing prominent thenar eminences and visible superficial venous patterning."
hand_image_0237.jpg,"Right hand in supinated position with palm facing anteriorly; digits II–V in full extension and slight abduction, thumb (digit I) extended and radially abducted at approximately 70–80° from the index finger, with prominent thenar eminence and visible palmar flexion creases."
hand_image_0238.jpg,"Two human hands extended horizontally toward each other along the transverse plane; left hand displays supinated palm with digits in slight extension and abduction, while right hand exhibits pronated orientation with digits in moderate flexion and slight abduction, fingertips of both hands in near-apposition without contact."
hand_image_0239.jpg,"Dextral manus in pronated orientation with dorsal surface visible; digits II–V in partial flexion at metacarpophalangeal and interphalangeal joints, pollex in abduction and extension, with distal phalanges bearing dark lacquered ungual plates. Wrist in slight ulnar deviation, emerging from a dark leather cuff at the distal forearm."
hand_image_0240.jpg,"Bilateral upper extremities in elevated vertical orientation, forearms pronated with wrists in neutral position; right hand exhibits full digital extension with digits adducted, palmar surface oriented medially, while left hand displays partial flexion at the metacarpophalangeal and interphalangeal joints, cupping the dorsal aspect of the contralateral hand."
hand_image_0241.jpg,"Two hands presented in overlapping configuration at approximately shoulder height; dorsal surface of the posterior hand visible with digits II-V in full extension and slight abduction, while the anterior hand displays its palmar aspect with digits extended and adducted, crossing perpendicularly over the dorsum of the posterior hand. Distinctive features include elongated digits, slender metacarpals, short unpainted nails, and pale integument with visible superficial venous patterning on the dorsal surface."
hand_image_0242.jpg,"Right hand in pronated-to-supinated transitional orientation, extended at the wrist with palm facing obliquely upward; digits II–V in full extension and slight abduction, with digit I (thumb) abducted and extended. Notable features include painted nails and a blue-and-yellow pigmented marking on the distal volar forearm near the wrist."
hand_image_0243.jpg,"Right hand in pronated-to-lateral orientation with wrist in slight ulnar deviation; digits II–V in partial flexion at metacarpophalangeal and interphalangeal joints, thumb (digit I) abducted and extended, palm facing laterally-superiorly with fingers curved toward the viewer."
hand_image_0244.jpg,"Two hands in supinated orientation (palms facing viewer) raised vertically with wrists in neutral extension, digits II-V in full extension with slight abduction, thumbs (digit I) in partial adduction across the palmar surface. Hands are crossed at the metacarpal region with the right hand positioned anterior to the left, exhibiting typical glabrous palmar morphology with visible thenar and hypothenar eminences."
hand_image_0245.jpg,"Dorsal view of right manus with fingers in partial flexion at metacarpophalangeal and interphalangeal joints, thumb adducted against the radial aspect of the index finger; forearm pronated with wrist in neutral position, displaying visible extensor tendons and ulnar styloid prominence."
hand_image_0246.jpg,"Dorsiflexed upper limb in vertical extension with supinated palm facing anteriorly; digits II-V held in partial adduction with slight interphalangeal extension, while the pollex (digit I) is abducted laterally at approximately 60° from the palmar plane. Prominent palmar flexion creases and distal phalangeal curvature visible, with the limb illuminated to accentuate thenar and hypothenar eminences."
hand_image_0247.jpg,"Four human hands depicted in varying orientations with crossed, intertwined forearms; fingers predominantly in extension with slight interphalangeal flexion, palms oriented in mixed pronation and supination, displaying heterogeneous integumentary pigmentation across specimens."
hand_image_0249.jpg,"Two hands in vertical extension; upper hand pronated with wrist in dorsiflexion, digits II–V in slight flexion with digit I (thumb) abducted, palmar surface oriented laterally. Lower hand supinated with digits in partial flexion, thumb and index finger in opposition contacting the distal forearm of the upper limb; elongated metacarpals and prominent extensor tendons visible."
hand_image_0250.jpg,"Two superimposed manus in horizontal orientation; lower hand in pronation with digits extended and slightly abducted, upper hand in pronation with digits extended and adducted, the distal phalanges of digits II–III of the upper hand contacting the dorsal surface of the lower metacarpal region. A small spheroidal substance is visible at the contact point on the dorsum of the lower hand."
hand_image_0251.jpg,"Two human hands oriented horizontally in opposing directions: upper hand pronated with fingers in partial flexion and thumb adducted; lower hand supinated with fingers in slight flexion and thumb abducted, exhibiting visible forearm pilosity. Both hands display relaxed metacarpophalangeal and interphalangeal joints with approximately 2-3 cm of interdigital separation."
hand_image_0252.jpg,"Two contralateral hands positioned horizontally with extended metacarpals; left hand displays supinated palm orientation with digits in slight extension, while right hand exhibits pronated orientation with digits in mild flexion and the index finger in greater extension than adjacent digits. Distal phalanges of both hands approach near-contact at the midline, with visible interphalangeal joint articulation and natural digit tapering."
hand_image_0253.jpg,"Two hands in elevated position with dorsal surfaces predominantly visible; digits exhibit slight extension with mild interphalangeal flexion, fingers adducted. The proximal hand crosses ventrally over the wrist of the distal hand, with visible metacarpophalangeal articulations, prominent extensor tendons, and unpigmented distal nail plates."
hand_image_0254.jpg,"Two forearms crossed at the distal radioulnar region forming an X-configuration, with both hands in pronated orientation and dorsal surfaces facing the viewer; digits exhibit partial flexion at the metacarpophalangeal and interphalangeal joints with slight abduction, displaying elongated phalanges and a lotus-like relaxed extension pattern. The skin surface shows a matte, pale cosmetic or powder coating, with gradient transition to natural skin tone proximally."
hand_image_0255.jpg,"Two human hands depicted in opposing orientations: upper-left hand pronated with fingers in slight flexion, palm facing downward, extending from the superior-left quadrant; lower-right hand supinated with fingers in partial extension and slight abduction, palm facing upward-left, extending from the inferior-right quadrant. Both hands display elongated digits with visible interphalangeal joint articulation and unpainted nails, positioned with fingertips in near-approximation but non-contact."
hand_image_0257.jpg,"Two hands in bilateral apposition with interdigitated fingers; digits in partial flexion with interlocking phalanges, palmar surfaces oriented medially toward each other. Dorsal aspects of both hands visible, displaying metacarpal prominences and extensor tendon relief, with wrists in neutral position and forearms oriented vertically."
hand_image_0258.jpg,"Bilateral manus in vertical orientation with supinated right hand displaying extended digits II-V and slightly flexed pollex, contacted at the palmar surface by the left hand in pronated position with flexed digits. Notable features include elongated phalanges, tapered distal phalanges with manicured ungual plates, and visible flexor creases at the metacarpophalangeal and interphalangeal joints."
hand_image_0259.jpg,"Two pronated hands placed against a textured pink substrate, displaying full digital extension with fingers abducted; the left hand (image right) shows complete palmar contact with the surface, while the right hand (image left) overlaps dorsally atop it, exhibiting slight metacarpophalangeal flexion. Both specimens present elongated digits, visible extensor tendons, and gracile carpal-to-antebrachial proportions."
hand_image_0260.jpg,"Dorsal aspect of right hand presented in supinated forearm position, with metacarpophalangeal and interphalangeal joints in partial flexion; digits II–V loosely adducted with fingertips approximating the palm, and thumb (digit I) adducted alongside the radial aspect of the index finger."
hand_image_0261.jpg,"Two crossed upper limbs in near-full extension at the elbow, presented in an X-configuration against a pale background; both hands exhibit slight dorsiflexion at the wrist with fingers in partial extension and mild interphalangeal flexion, digits abducted, with the left hand in supination (palmar surface visible) and the right hand in pronation (dorsal surface visible)."
hand_image_0262.jpg,"Two hands in horizontal opposition meet at center-frame; the left hand displays dorsal surface superiorly with digits in slight flexion, while the right hand presents with palmar surface inferiorly, fingers partially flexed and interdigitated with the opposing hand. Both hands exhibit extended carpal alignment with forearms in pronated position, demonstrating moderate tendon definition along the dorsal metacarpal region."
hand_image_0263.jpg,"Bilateral upper limbs in elevated position; dominant hand (upper) exhibits full digital extension with slight abduction of digits II-V and partial adduction of the pollex, palmar surface oriented medially, while the contralateral hand grasps the dominant wrist in a cylindrical power grip with flexed digits encircling the distal radioulnar region. Both limbs display pronounced extensor tendon definition and superficial venous patterning along the dorsal metacarpal region."
hand_image_0264.jpg,"Two shadow-cast manus projections on a tan textured substrate: the left hand displays full digital extension with abducted fingers and dorsiflexed wrist, palm oriented anteriorly; the right hand exhibits extension of digit II (index finger) with flexion of digits III–V and apposed thumb, forearm in horizontal pronation."
hand_image_0265.jpg,"Bilateral manus raised in superior orientation with forearms pronated; digits exhibit partial extension with interdigitation between hands, palmar surfaces in apposition. Distal phalanges display slight hyperextension, with elongated metacarpals and low adipose distribution across dorsal surfaces."
hand_image_0266.jpg,"Bilateral manual specimens presented in supinated and pronated orientations; right hand exhibits partial digital flexion with metacarpophalangeal and interphalangeal joints in mid-flexion, palmar surface oriented superomedially, while left hand displays digits in apposition with the right, fingertips contacting the dorsal aspect of the contralateral digits. Nails are short, unpolished; skin tone is light with visible superficial venous patterning on the volar wrist region."
hand_image_0267.jpg,"Multiple human hands displayed in varied orientations against a neutral beige background; digits exhibit mixed flexion states ranging from full extension to complete flexion (closed fist), with palmar and dorsal surfaces both visible, and forearms oriented predominantly vertically with pronated and supinated positions. Distinctive features include slender digits with neutral-toned manicured nails, visible superficial venous patterning on dorsal forearm surfaces, and overlapping wrist articulations at the image's central axis."
hand_image_0268.jpg,"Right hand in supinated forearm position with wrist extended; digits II-V in partial extension with slight interdigital abduction, digit I (thumb) adducted and partially flexed, dorsal surface of hand oriented anteriorly. Distinctive features include an ornamental banded accessory at the distal forearm and elongated, tapered phalanges."
hand_image_0269.jpg,"Two hands in bilateral contact, resting in pronated position on textured substrate; proximal hand displays partial digital flexion with thumb adducted, while distal hand exhibits greater interphalangeal flexion with digits loosely curled, dorsal surfaces visible, revealing extensor tendons, metacarpal prominences, and superficial venous patterning across the dorsum."
hand_image_0270.jpg,"Right hand in vertical orientation with palmar surface facing medially; thumb and index finger in partial extension forming an approximate C-shape with interdigital space of ~3-4 cm, while middle, ring, and little fingers are in full flexion against the palm. Forearm pronated, wrist in neutral position, entering frame from the lower right quadrant."
hand_image_0271.jpg,"Two hands in vertical orientation with wrists extended; the dorsal (posterior) hand displays semi-flexed digits with slight interphalangeal flexion and palmar surface facing medially, while the ventral (anterior) hand shows extended digits with the dorsal surface facing the viewer, fingers in adduction with mild flexion at the metacarpophalangeal joints. Notable features include visible extensor tendons, prominent metacarpal ridges, and sparse dorsal hair on the forearm of the posterior limb."
hand_image_0272.jpg,"Two raised hands in vertical orientation with forearms extended upward; the posterior (dorsal) hand displays digits in relaxed partial flexion with the palm oriented medially, while the anterior hand grasps the contralateral wrist with digits in full flexion, thumb opposed. Nails exhibit oval morphology with pale lacquer; skin shows prominent superficial venous patterning along the dorsal carpal region."
hand_image_0273.jpg,"Two hands in horizontal opposition, clasped at the metacarpophalangeal region; left hand pronated with fingers in partial flexion, right hand supinated with digits extending over the dorsum of the opposing hand. Both exhibit elongated metacarpals, tapered phalanges, and visible extensor tendons along the dorsal surfaces."
hand_image_0274.jpg,"Two pairs of hands in interlocking grasp configurations against a neutral background; upper pair displays one hand with fingers in partial flexion clasping the dorsal surface of the opposing hand, while the lower pair exhibits bilateral hands with fingers in moderate flexion, palmar surfaces apposed in a clasped arrangement. Notable morphological contrast in epidermal pigmentation between paired hands, with visible distal phalanges, manicured nails, and prominent dorsal venous networks."
hand_image_0275.jpg,"Two superimposed hands rest prone on a textile surface, with the dorsal (upper) hand showing full digital extension and slight abduction of digits II–V, overlying the distal dorsum of the lower hand; both hands display visible metacarpophalangeal joint prominences, moderately long fingers, and short, unpolished nails, with forearms in pronation extending toward the lower left of the frame."
hand_image_0276.jpg,"Bilateral manus in supinated orientation with forearms extended vertically; digits II (index) exhibit partial extension while digits III–V (middle, ring, little) display moderate flexion at the proximal and distal interphalangeal joints, and pollices (thumbs) are adducted and slightly flexed. Palmar surfaces face medially toward the sagittal plane, with the hands positioned in near-mirror symmetry."
hand_image_0277.jpg,"Two hands displayed in vertical orientation with forearms extending inferiorly; upper hand exhibits supinated palm with digits in partial extension and slight abduction, while lower hand shows pronated dorsal surface with index finger extended and remaining digits in moderate flexion. Both hands demonstrate elongated metacarpals, slender phalanges, and visible palmar flexion creases, with the lower hand's digits contacting the upper forearm."
hand_image_0278.jpg,"Four manus specimens in horizontal opposition, displaying extended digits II–V with slight interphalangeal flexion and abducted pollices; palmar surfaces oriented downward on the superior pair and upward on the inferior pair, with metacarpophalangeal joints in neutral extension. Notable features include gold annular ornamentation on the proximal phalanx of digit IV (bilateral upper specimens) and digit III (lower specimens), with varied epidermal pigmentation across individuals."
hand_image_0279.jpg,"Two elevated manus in vertical orientation; proximal hand in partial supination with digits in moderate flexion, distal hand in pronation with digits extended and adducted, superimposed over the contralateral carpal region. Distinguishing features include slender phalanges, prominent extensor tendons dorsally, and pigmented (pink) nail lacquer on all visible unguals."
hand_image_0280.jpg,"Two hands held in elevated position against a neutral background; right hand supinated with palm facing upward and fingers in slight flexion, left hand pronated and superimposed over the right with digits in moderate flexion, fingertips contacting the palmar surface of the opposing hand. Nails are oval-shaped with natural, unpolished keratin; skin tone is light, with visible interphalangeal joint creases and slender digit morphology."
hand_image_0281.jpg,"Right upper limb extended in horizontal abduction with forearm pronated; wrist in slight ulnar deviation, palm oriented superiorly (supinated), digits II–V in near-full extension with slight abduction, and thumb (digit I) in partial adduction and flexion across the palmar plane. Morphological features include elongated metacarpals, visible extensor tendons along the dorsum, and prominent distal phalangeal pads."
